OF_ORDEN,OF_LOTE,OF_CANTIDAD_ENTREGADA,CF_ORDEN_EN_EL_ENCADENADO,CF_LOTE_PARENTAL,CF_ID_BIOREACTOR,CF_FECHA/HORA_INICIO,CF_FECHA/HORA_FIN,CF_VOLUMEN_DE_INOCULO_UTILIZADO,CF_TURBIDEZ_INICIO_CULTIVO,CF_TURBIDEZ_FIN_CULTIVO,CF_VIABILIDAD_FINAL_CULTIVO,CF_ID_CENTRIFUGA,CF_CENTRIFUGACION_1_TURBIDEZ,CF_CENTRIFUGACION_2_TURBIDEZ,P_FECHA/HORA_INICIO,P_FECHA/HORA_FIN,P_PH_MAS_BAJO_1,P_PH_MAS_BAJO_2,P_TURBIDEZ_PH_BAJO_1,P_TURBIDEZ_PH_BAJO_2,I_ID_BIOREACTOR_y,I_FECHA/HORA_INICIO,I_FECHA/HORA_FIN,I_VOLUMEN_DE_CULTIVO,I_TURBIDEZ_INICIO_CULTIVO,I_TURBIDEZ_FINAL_CULTIVO,I_VIABILIDAD_FINAL_CULTIVO,BR_CF_LOTE,BR_CF_ID_BIOREACTOR,BR_CF_FECHA_INICIO,BR_CF_FECHA_FIN,BR_CF_DIAS_FASE,BR_CF_FERM0101.AGITATION_PV,BR_CF_FERM0101.AIR_SPARGE_PV,BR_CF_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_CF_FERM0101.DO_1_PV,BR_CF_FERM0101.DO_2_PV,BR_CF_FERM0101.GAS_OVERLAY_PV,BR_CF_FERM0101.LOAD_CELL_NET_PV,BR_CF_FERM0101.PH_1_PV,BR_CF_FERM0101.PH_2_PV,BR_CF_FERM0101.PUMP_1_PV,BR_CF_FERM0101.PUMP_1_TOTAL,BR_CF_FERM0101.PUMP_2_PV,BR_CF_FERM0101.PUMP_2_TOTAL,BR_CF_FERM0101.SINGLE_USE_DO_PV,BR_CF_FERM0101.SINGLE_USE_PH_PV,BR_CF_FERM0101.TEMPERATURA_PV,BR_CF_TH_06299_TI1302.PV,BR_CF_TH_06299_MI1302.PV,BR_I_LOTE,BR_I_ID_BIOREACTOR,BR_I_FECHA_FIN,BR_I_FECHA_INICIO,BR_I_DIAS_FASE,BR_I_FERM0101.AGITATION_PV,BR_I_FERM0101.AIR_SPARGE_PV,BR_I_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_I_FERM0101.DO_1_PV,BR_I_FERM0101.DO_2_PV,BR_I_FERM0101.GAS_OVERLAY_PV,BR_I_FERM0101.LOAD_CELL_NET_PV,BR_I_FERM0101.PH_1_PV,BR_I_FERM0101.PH_2_PV,BR_I_FERM0101.PUMP_1_PV,BR_I_FERM0101.PUMP_1_TOTAL,BR_I_FERM0101.PUMP_2_PV,BR_I_FERM0101.PUMP_2_TOTAL,BR_I_FERM0101.SINGLE_USE_DO_PV,BR_I_FERM0101.SINGLE_USE_PH_PV,BR_I_FERM0101.TEMPERATURA_PV,BR_I_TH_06299_TI1302.PV,BR_I_TH_06299_MI1302.PV,C_LOTE,C_ID_CENTRIFUGA,C_TOTAL_CENTRIFUGACION,C_FECHA_FIN,C_FECHA_INICIO,C_DIAS_FASE,C_CTF0101.EN_PARCIAL,C_CTF0101.EN_TOTAL,C_D01780551.PV,C_D01906041.PV,C_D01916047.PV,C_D01916503.PV,C_D01919022.PV,C_TH_06299_TI1402.PV,C_TH_06299_MI1402.PV,IPC_C_LOTE,IPC_C_CENTRIFUGA,C1_100L,C1_200L,C1_400L,C1_600L,C1_800L,C1_1000L,C1_1200L,C1_1400L,C1_1600L,C1_1800L,C1_2000L,C2_100L,C2_200L,C2_300L,C2_400L,IPC_CF_LOTE,IPC_CF_FECHA_INICIO,IPC_CF_FECHA_FIN,IPC_CF_DIAS_FASE,IPC_CF_TURBIDEZ,IPC_CF_VIABILIDAD,IPC_CF_GLUCOSA_G/L,IPC_CF_TH_07781_TI1501.PV,IPC_CF_TH_07781_MI1501.PV,IPC_I_LOTE,IPC_I_FECHA_FIN,IPC_I_FECHA_INICIO,IPC_I_DIAS_FASE,IPC_I_TURBIDEZ,IPC_I_VIABILIDAD,IPC_I_TH_07781_TI1501.PV,IPC_I_TH_07781_TI1501.PV.1,MP_LOTE,100001_CALIDAD,100002_CALIDAD,100003_CALIDAD,100004_CALIDAD,100005_CALIDAD,100006_CALIDAD,100007_CALIDAD,100008_CALIDAD,100009_CALIDAD,100010_CALIDAD,100011_CALIDAD,100012_CALIDAD,100013_CALIDAD,CF_PRODUCTO_1,CF_PRODUCTO_2
200200375,24062,13.4,3,24058,14614,2024-04-17 12:05:00,2024-04-19 8:05:00,87.2,18.88,80,164800000,12912,27.52,24.64,,,,,,,,,,,,,,24062,14614,2024-04-17 12:00:00,2024-04-19 8:00:00,1.833333333,78.82477714,16.66913973,-0.05411702072,19.46366187,-0.005529785,3.999973681,1628.59586,5.874485271,-0.2542969738,0,26.07502696,1.60709472,2357.75535,21.20035611,5.781152494,29.45070546,21.06710821,45.25270461,,,,,,,,,,,,,,,,,,,,,,,,24062,12912,2,2024-04-19 13:15:00,2024-04-19 7:15:00,0.25,0,6,43.21893601,278.6869231,1.892775294,1.647287415,4900.228796,20.65437785,28.3262448,24062,12912,0,27.6,0,0,0,27.52,0,0,0,0,27.44,24.64,0,0,28.52,24062,2024-04-19 9:30:00,2024-04-17 15:10:00,1.763888889,48.14222222,89982222.23,1.229333333,20.09949835,47.1254677,,,,,,,,,,,,,,,,,,,,,,,,
200202547,24060,13.48,1,,13169,2024-04-20 9:19:00,2024-04-22 9:12:00,82.4,25.92,76.32,161600000,14246,32.56,17.92,2024-04-18 0:30:00,2024-04-19 7:46:00,5.344,5.384,26,25.44,13171,2024-04-19 7:46:00,2024-04-20 8:35:00,168,14.88,26.56,125600000,24060,13169,2024-04-20 9:15:00,2024-04-22 9:15:00,2,80,20.30225509,0.1721516908,19.1865285,0,4,1531.639069,5.96373057,-0.011331558,0,174.7305699,5.492005207,34.75840933,21.22794995,5.995793871,30,20.76118121,42.67043054,24060,13171,2024-04-20 8:30:00,2024-04-19 7:45:00,1.03125,72,2.329218368,2.465191872,24.42781274,0,3.999918541,167.9714302,5.890192808,3.2,0,0,0.1075290033,86.88715938,25.25364692,5.88178687,29.47727961,20.75049886,40.30038577,24060,14246,2,2024-04-22 14:00:00,2024-04-22 8:15:00,0.2395833333,0,1,43.97452022,330.6577778,2.139444952,1.395521307,4872.208754,20.3287016,40.03293909,24060,14246,0,32.4,0,0,0,32.56,0,0,0,0,33.04,17.92,0,0,22.72,24060,2024-04-22 8:45:00,2024-04-20 8:30:00,2.010416667,63.38,131687466.7,0.824,20.17205525,46.77155476,24060,2024-04-20 8:00:00,2024-04-19 7:30:00,1.020833333,21.9,80806222,19.91772715,44.23888333,24060,72.66288603,38,8,441,486,13,30,35,36,4,93,159,0,,
200202548,24061,13.49,1,,14617,2024-04-20 9:24:00,2024-04-22 9:12:00,81.6,28.56,68.96,148800000,12912,27.76,14.72,2024-04-18 0:30:00,2024-04-19 7:46:00,5.344,5.384,26,25.44,13171,2024-04-19 7:46:00,2024-04-20 8:35:00,168,14.88,26.56,125600000,24061,14617,2024-04-20 9:30:00,2024-04-22 9:15:00,1.989583333,80,13.64901016,0.01644253797,20.12872517,0,3.999986042,1657.507243,5.87804867,1.242311668,0,162.6338382,2.042265524,2214.896472,22.06291341,5.879980469,29.6065732,20.76118121,42.67043054,24061,13171,2024-04-20 8:30:00,2024-04-19 7:45:00,1.03125,72,2.329218368,2.465191872,24.42781274,0,3.999918541,167.9714302,5.890192808,3.2,0,0,0.1075290033,86.88715938,25.25364692,5.88178687,29.47727961,20.75049886,40.30038577,24061,12912,2,2024-04-22 14:00:00,2024-04-22 8:15:00,0.2395833333,0,4,41.10028665,326.6638047,2.136942913,1.580042155,4832.965739,20.3287016,40.03293909,24061,12912,0,27.52,0,0,0,27.76,0,0,0,0,28,15.44,0,0,14,24061,2024-04-22 8:45:00,2024-04-20 8:30:00,2.010416667,58.18,122187200,1.098,20.17205525,46.77155476,24061,2024-04-20 8:00:00,2024-04-19 7:30:00,1.020833333,21.9,80806222,19.91772715,44.23888333,24061,72.66666667,38,8,441,486,13,30,35,36,4,93,159,0,,
200200383,24063,13.67,1,,13170,2024-04-23 10:35:00,2024-04-25 11:14:00,,15.52,68.72,180800000,12912,25.92,18.28,2024-04-21 0:30:00,2024-04-22 7:19:00,5.36,5.376,25.84,27.84,13172,2024-04-22 7:19:00,2024-04-23 10:05:00,164.88,14.16,20.8,72640000,24063,13170,2024-04-23 10:30:00,2024-04-25 11:15:00,2.03125,80,10.09324177,0.3436285986,20.33673469,0,4,1637.096492,6,-37.89795918,0,20.76122449,2.250879706,248.8800259,21.64285714,6,29.9077487,20.85931528,31.61998195,24063,13172,2024-04-23 10:00:00,2024-04-22 7:15:00,1.114583333,72,1.045138598,-1.312484606,,25.25819814,3.999989373,165.9081991,-4.619472159,5.888096481,0,22.32000122,0.1570573989,12.63824854,25.450746,5.866444478,29.4627438,20.8018348,37.89978408,24063,12912,2,2024-04-25 16:15:00,2024-04-25 10:30:00,0.2395833333,0,6,41.11639125,277.0993934,2.059440111,1.576108791,4801.058521,20.8217601,40.55104502,24063,12912,0,25.92,0,0,0,25.28,0,0,0,0,26.24,19.04,0,0,17.52,24063,2024-04-25 10:45:00,2024-04-23 10:45:00,2,50.288,113769066.7,1.3264,20.05866585,39.65376403,24063,2024-04-23 9:45:00,2024-04-22 7:30:00,1.09375,19.28,55912533,19.95287104,41.27405726,24063,72.65682657,38.789843,8,441,486,13,30,35,36,4,93,159,0,,
200202551,24064,13.36,1,,14616,2024-04-23 10:30:00,2024-04-25 11:10:00,,18.56,63.76,174400000,14246,29.36,12.48,2024-04-21 0:30:00,2024-04-22 7:19:00,5.36,5.376,25.84,27.84,13172,2024-04-22 7:19:00,2024-04-23 10:05:00,164.88,14.16,20.8,72640000,24064,14616,2024-04-23 10:30:00,2024-04-25 11:15:00,2.03125,80,7.762866635,-0.3026982183,20.5895072,0,3.999946512,1664.454532,5.887665497,3.191269431,0,92.55122004,1.582422497,1508.259627,21.60035577,5.829921157,29.58339532,20.85931528,31.61998195,24064,13172,2024-04-23 10:00:00,2024-04-22 7:15:00,1.114583333,72,1.045138598,-1.312484606,,25.25819814,3.999989373,165.9081991,-4.619472159,5.888096481,0,22.32000122,0.1570573989,12.63824854,25.450746,5.866444478,29.4627438,20.8018348,37.89978408,24064,14246,2,2024-04-25 16:30:00,2024-04-25 10:30:00,0.25,0,1,43.40298147,266.9055017,2.099719642,1.329265036,4876.742148,20.64668532,40.73925924,24064,14246,0,28.8,0,0,0,29.6,0,0,0,0,29.36,12.8,0,0,12.16,24064,2024-04-25 10:45:00,2024-04-23 10:45:00,2,47.328,111499200,1.5056,20.05866585,39.65376403,24064,2024-04-23 9:45:00,2024-04-22 7:30:00,1.09375,19.28,55912533,19.95287104,41.27405726,24064,72.67577044,38.789843,8,441,486,13,30,35,36,4,93,147.716333,0,,
200202549,24065,13.54,2,24060,13169,2024-04-22 13:09:00,2024-04-24 9:25:00,80,18.48,77.6,209600000,14246,29.28,25.16,,,,,,,,,,,,,,24065,13169,2024-04-22 13:15:00,2024-04-24 9:30:00,1.84375,79.83146067,11.13208556,-0.03601197415,21.10674157,0,4,1447.855846,6,-0.011331558,0,47.83730338,2.876963783,178.7430318,22.14044944,6,29.62359551,20.72800227,31.79511176,,,,,,,,,,,,,,,,,,,,,,,,24065,14246,2,2024-04-24 14:30:00,2024-04-24 8:30:00,0.25,0,1,40.35516694,311.6463931,2.013004168,1.36345083,5196.792741,20.74575114,25.50798073,24065,14246,0,29.28,0,0,0,28.8,0,0,0,0,29.28,25.68,0,0,24.64,24065,2024-04-24 8:45:00,2024-04-22 14:20:00,1.767361111,60.432,144940266.7,1.4096,20.02719328,36.99186914,,,,,,,,,24065,70,38.83513119,12,441,486,13,34,37.30012778,36,4,93,150,0,,
200202550,24066,13.56,2,24061,14617,2024-04-22 13:12:00,2024-04-24 9:22:00,80,19.6,77.44,118400000,12912,27.44,21.44,,,,,,,,,,,,,,24066,14617,2024-04-22 13:15:00,2024-04-24 9:15:00,1.833333333,79.27697611,8.296941071,-0.147584436,22.59960242,0,3.999959391,1607.868951,5.87558017,1.242311668,0,35.00022247,2.01470224,1681.73928,24.0141256,5.879980469,29.34590872,20.72800227,31.79511176,,,,,,,,,,,,,,,,,,,,,,,,24066,12912,2,2024-04-24 14:15:00,2024-04-24 8:30:00,0.2395833333,0,3,40.49036831,263.1617237,1.929738874,1.703899463,5208.988752,20.74575114,25.50798073,24066,12912,0,27.2,0,0,0,27.44,0,0,0,0,27.44,22.48,0,0,20.4,24066,2024-04-24 8:45:00,2024-04-22 17:35:00,1.631944444,59.024,89877333.34,2.3024,19.96789002,36.92079675,,,,,,,,,24066,70,38.83225024,12,441,486,13,34,41,36,4,93,150,0,,
200200221,24068,13.46,3,24065,13169,2024-04-24 13:34:00,2024-04-26 7:11:00,80,21.2,80,173600000,14246,30,22.24,,,,,,,,,,,,,,24068,13169,2024-04-24 13:30:00,2024-04-26 7:15:00,1.739583333,78.45258501,12.42097689,0.4362857598,22.375,0,3.833332936,1435.70398,6,-0.011331558,0,40.97619048,2.906565722,236.87963,24.03571429,6,29.82738095,21.03208037,41.54480058,,,,,,,,,,,,,,,,,,,,,,,,24068,14246,2,2024-04-26 12:30:00,2024-04-26 6:15:00,0.2604166667,0,1,49.08305457,248.5566459,1.846543075,1.234839524,4521.341033,20.63508987,45.64937941,24068,14247,0,30,0,0,0,29.2,0,0,0,0,30.4,22.88,0,0,21.6,24068,2024-04-26 7:00:00,2024-04-24 21:00:00,1.416666667,51.06285714,109180952.4,0.328,20.13960648,43.41429214,,,,,,,,,24068,70,43,13,456,486,13,35,53,36,4,99,151,0,,
200202552,24069,13.48,3,24066,14617,2024-04-24 13:34:00,2024-04-26 11:13:00,80,19.92,64.4,160000000,12912,31.76,25.36,,,,,,,,,,,,,,24069,14617,2024-04-24 13:30:00,2024-04-26 11:15:00,1.90625,79.02934827,8.341959948,-0.1906661014,22.54973266,0,4.000069705,1638.692438,5.877845355,1.242311668,0,27.79217206,1.581039477,1491.892983,24.80553599,5.879980469,29.47585527,20.87665722,42.53051935,,,,,,,,,,,,,,,,,,,,,,,,24069,12912,2,2024-04-26 16:15:00,2024-04-26 10:30:00,0.2395833333,0,4,41.45571406,319.5864073,2.019756589,1.711218117,4828.414441,21.10912587,46.53762276,24069,12912,0,31.52,0,0,0,31.76,0,0,0,0,33.36,25.36,0,0,27.8,24069,2024-04-26 10:30:00,2024-04-24 16:45:00,1.739583333,42.55,87163333.33,2.982857143,20.14042997,43.87111709,,,,,,,,,24069,70,43,13,452.0625,486,13,35,53,36,4,99,151,0,,
200202553,24067,13.61,1,,14615,2024-04-27 10:01:00,2024-04-29 8:57:00,82.96,16.96,76.88,177600000,17825,32.16,18.2,2024-04-25 0:30:00,2024-04-26 7:17:00,5.52,5.56,22.4,22.48,13171,2024-04-26 7:17:00,2024-04-27 10:22:00,168.16,16.96,26.4,120000000,24067,14615,2024-04-27 10:00:00,2024-04-29 8:45:00,1.947916667,80,10.62111486,0.06234151796,21.84372387,0,4.000020391,1645.351069,1.293356597,5.883626114,0,55.46108521,2.269615803,2064.099539,21.0614711,5.833714567,29.59915229,20.71338262,63.16005538,24067,13171,2024-04-27 10:15:00,2024-04-26 7:15:00,1.125,71.7164869,1.289849945,2.40173319,26.01533311,0,4.000046502,167.0670205,6.091768672,3.2,0,7.403655426,0,0,26.69672816,6.1458349,29.48605831,20.71517306,53.79976348,24067,17825,2,2024-04-29 14:15:00,2024-04-29 8:15:00,0.25,0,1,46.98945441,291.9482564,2.043645098,1.311389088,4760.728629,21.22348671,58.36359787,24067,17825,0,32.16,0,0,0,32.4,0,0,0,0,31.68,18.16,0,0,18.24,24067,2024-04-29 8:10:00,2024-04-27 10:45:00,1.892361111,56.13333333,118505777.8,1.237333333,20.14257812,50.46181019,24067,2024-04-27 10:00:00,2024-04-26 7:45:00,1.09375,24.25,76797466.33,20.08990725,51.24048906,24067,70,43.47304406,13,456,486,13,35,53,36,4,99,151,0,,
200202554,24070,13.59,1,,13170,2024-04-27 10:01:00,2024-04-29 9:05:00,82.96,16.4,81.6,168000000,14246,30,22.52,2024-04-25 0:30:00,2024-04-26 7:17:00,5.52,5.56,22.4,22.48,13171,2024-04-26 7:17:00,2024-04-27 10:22:00,168.16,16.96,26.4,120000000,24070,13170,2024-04-27 10:00:00,2024-04-29 9:00:00,1.958333333,80,19.83961043,1.645502646,19.97749779,0,4,1563.755118,6,-38,0,56.2031746,2.760444658,269.7552698,23.15860318,6,29.94882989,20.70946263,63.18582735,24070,13171,2024-04-27 10:15:00,2024-04-26 7:15:00,1.125,71.7164869,1.289849945,2.40173319,26.01533311,0,4.000046502,167.0670205,6.091768672,3.2,0,7.403655426,0,0,26.69672816,6.1458349,29.48605831,20.71517306,53.79976348,24070,14246,2,2024-04-29 14:30:00,2024-04-29 8:15:00,0.2604166667,0,1,43.09308942,310.0232468,2.041209468,1.337781123,4977.472705,21.22348671,58.36359787,24070,14247,0,30,0,0,0,31.76,0,0,0,0,29.92,22.72,0,0,22.32,24070,2024-04-29 8:10:00,2024-04-27 10:45:00,1.892361111,60.13333333,116011555.6,0.78,20.14257812,50.46181019,24070,2024-04-27 10:00:00,2024-04-26 7:45:00,1.09375,24.25,64348577.5,20.08990725,51.24048906,24070,70,46,13,456,486,13,35,53,36,4,99,151,0,,
200202555,24071,13.57,1,,13170,2024-04-27 10:01:00,2024-04-29 9:05:00,82.96,16.4,81.6,168000000,14246,30,22.52,2024-04-28 0:30:00,2024-04-29 7:45:00,5.488,6.28,24.88,27.36,14618,2024-04-29 7:45:00,2024-04-30 9:30:00,80.4,17.84,27.36,84000000,24071,13170,2024-04-27 10:00:00,2024-04-29 9:00:00,1.958333333,80,19.83961043,1.645502646,19.97749779,0,4,1563.755118,6,-38,0,56.2031746,2.760444658,269.7552698,23.15860318,6,29.94882989,20.70946263,63.18582735,24071,14618,2024-04-30 9:30:00,2024-04-29 7:45:00,1.072916667,44,1.440377062,2.600900326,37.61550673,0,4.000016403,85.29380384,6.183654221,5.985057621,0,31.9299994,0,15.8484024,37.85496345,6.37235556,29.4824903,20.93159969,62.68393103,24071,12912,2,2024-05-02 12:45:00,2024-05-02 6:45:00,0.25,0,4,47.39326804,268.6551716,1.897384736,1.660907505,4667.508095,21.10033681,43.58985186,24071,12912,0,29.6,0,0,0,30.6,0,0,0,0,30.5,22.5,0,0,22.2,24071,2024-05-02 7:15:00,2024-04-30 10:00:00,1.885416667,62.18666667,133434666.7,1.114666667,20.24626191,49.9300698,24071,2024-04-30 9:00:00,2024-04-29 7:50:00,1.048611111,24.5,50709333,20.20628782,51.70636005,24071,70,46,13,456,486,13,35,53,36,4,99,151,0,,
200202557,24072,13.72,1,,14617,2024-04-30 9:59:00,2024-05-02 7:36:00,80.4,16.16,84.8,195200000,12912,30.48,22.36,2024-05-12 0:30:00,2024-05-13 8:16:00,5.424,5.424,25.36,30.96,13172,2024-05-13 8:16:00,2024-05-14 8:33:00,84,13.04,24.32,144800000,24072,14617,2024-04-30 9:45:00,2024-05-02 7:30:00,1.90625,80,16.18079351,0.5482587206,20.51088147,0,3.999998663,1646.784862,5.881652522,1.235559974,0,11.0521734,2.233121158,1907.382015,21.84828348,5.727978516,29.58210032,20.70534724,62.50506272,24072,13172,2024-05-14 8:30:00,2024-05-13 8:15:00,1.010416667,44,4.242843646,2.063537596,,29.67190683,3.999989096,84.83119833,-4.686228943,5.966030443,0,7.43999939,0.08891521736,9.344702154,29.97099522,5.88881651,29.42606762,20.81738694,60.01707184,24072,14246,2,2024-05-16 12:45:00,2024-05-16 6:30:00,0.2604166667,0,2,39.64093588,316.0743959,2.076273752,1.434159601,4775.780159,20.76520369,50.68822037,24072,14246,0,31.9,0,0,0,29.8,0,0,0,0,33,19,0,0,19.5,24072,2024-05-16 6:45:00,2024-05-14 9:00:00,1.90625,52.4,118784888.9,1.384,20.33351994,49.19126831,24072,2024-05-14 8:00:00,2024-05-13 8:20:00,0.9861111111,20.36666667,93743999.67,20.2651,48.93612652,24072,70,46,13,456.96,486,13,35,53,45,4,99,151,0,,
200202558,24073,13.72,1,,13170,2024-05-14 8:47:00,2024-05-16 7:19:00,83.2,18.48,78.4,191200000,14246,31.92,19.28,2024-05-12 0:30:00,2024-05-13 7:54:00,5.384,5.44,26.96,25.12,13171,2024-05-13 7:54:00,2024-05-14 8:31:00,167.6,13.84,24.32,142400000,24073,13170,2024-05-14 8:45:00,2024-05-16 7:15:00,1.9375,80,13.42472325,0.3947487879,20.15508021,0,4,1676.485561,6,-37.89304813,0,23.30695187,2.163290447,203.9528235,21.44919786,6,29.90861801,20.90596007,62.43338361,24073,13171,2024-05-14 8:30:00,2024-05-13 7:45:00,1.03125,71.97860785,1.946382549,1.973918218,24.15795543,0,3.999832868,166.9808284,5.913213803,3.158244006,0,7.386183179,0.4161050366,85.6773048,24.2904608,5.920399097,29.48318569,20.80818767,59.85306671,24073,17825,2,2024-05-16 13:30:00,2024-05-16 7:15:00,0.2604166667,0,1,49.62107686,339.4828937,2.309457397,1.263998618,4897.897087,20.77091649,51.02669854,24073,17825,0,34.9,0,0,0,34.4,0,0,0,0,32.4,22.8,0,0,21.8,24073,2024-05-16 7:45:00,2024-05-14 9:00:00,1.947916667,52.24,140521333.3,1.356,20.33732534,49.95542671,24073,2024-05-14 8:00:00,2024-05-13 8:00:00,1,20.63333333,91891555.33,20.24445343,48.83242659,24073,70,46,13,459,486,13,35,53,45,4,99,151,0,,
200200230,24074,13.38,1,,14615,2024-05-14 8:48:00,2024-05-16 8:08:00,83.6,18.72,71.36,197600000,17825,34.4,22.28,2024-05-16 0:30:00,2024-05-17 7:15:00,5.384,5.408,24.32,27.72,14618,2024-05-17 7:15:00,2024-05-18 8:08:00,168.032,14.08,23.68,129600000,24074,14615,2024-05-14 8:45:00,2024-05-16 8:15:00,1.979166667,80,11.60291322,0.5422372469,19.12470408,0,3.999817068,1648.553964,1.300272942,5.879525134,0,18.28649132,1.81989944,2263.484537,19.56114851,5.86474596,29.59994419,20.93388731,62.14049831,24074,14618,2024-05-18 8:15:00,2024-05-17 7:15:00,1.041666667,71.76122446,1.962105796,1.785036285,24.66204858,0,3.999991341,168.3947657,6.272000122,5.896627973,0,9.919999695,0.1681781332,6.867938545,25.29664943,5.888698501,29.56416135,20.72504403,59.92982442,24074,14246,2,2024-05-20 13:15:00,2024-05-20 7:30:00,0.2395833333,0,1,44.7069594,256.6141797,1.807908044,1.369953302,4873.255205,20.8979322,56.54900763,24074,14246,0,26.5,0,0,0,26.6,0,0,0,0,26.8,19.2,0,0,19.7,24074,2024-05-20 8:00:00,2024-05-18 8:35:00,1.975694444,57.41333333,117078222.2,1.085333333,20.19502227,51.63772877,24074,2024-05-18 7:30:00,2024-05-17 7:20:00,1.006944444,20.1,88181333,20.15403112,51.97460226,24074,70,46,26,459,486,13,57,53,61,4,108,151,0,,
200203877,24075,13.64,1,,14614,2024-05-18 8:34:00,2024-05-20 8:21:00,82.4,15.76,76.16,163200000,14246,26.56,19.44,2024-05-12 0:30:00,2024-05-13 7:54:00,5.424,5.424,25.12,26.96,13171,2024-05-13 7:54:00,2024-05-14 8:31:00,167.6,13.84,24.32,142400000,24075,14614,2024-05-18 8:30:00,2024-05-20 8:15:00,1.989583333,80,11.49320624,-0.08149491368,20.2397246,-0.005529785,4.000020651,1695.702538,5.880474845,-0.2539446469,0,97.86955333,2.149270371,2431.036063,20.82594097,5.82320845,29.62916834,20.61775899,62.96707387,24075,13171,2024-05-14 8:30:00,2024-05-13 7:45:00,1.03125,71.97860785,1.946382549,1.973918218,24.15795543,0,3.999832868,166.9808284,5.913213803,3.158244006,0,7.386183179,0.4161050366,85.6773048,24.2904608,5.920399097,29.48318569,20.80818767,59.85306671,24075,12912,2,2024-05-16 12:30:00,2024-05-16 6:30:00,0.25,0,4,43.85456729,259.9339454,1.952764946,1.684251074,4906.490799,21.07283003,49.82820908,24075,12912,0,29.7,0,0,0,29.5,0,0,0,0,30.2,18.8,0,0,18.6,24075,2024-05-16 6:45:00,2024-05-14 9:00:00,1.90625,49.44,115896888.9,1.325333333,20.33351994,49.19126831,24075,2024-05-14 8:00:00,2024-05-13 8:00:00,1,20.63333333,91624888.67,20.24445343,48.83242659,24075,70,46,13,459,486,13,45,53,45,4,108,151,0,,
200205527,24077,13.72,1,,14617,2024-05-18 8:35:00,2024-05-20 8:20:00,82,16.24,81.6,204800000,12912,29.6,24.56,2024-05-19 0:30:00,2024-05-20 7:14:00,5.384,5.4,27.76,28.6,13172,2024-05-20 7:14:00,2024-05-21 7:01:00,166.88,16.24,26.48,122400000,24077,14617,2024-05-18 8:30:00,2024-05-20 8:15:00,1.989583333,80,10.17709089,-0.4586328497,18.21228965,0,4.000120981,1669.009985,5.87893066,1.242311668,0,83.31247719,2.533991738,2713.969846,19.17880376,5.830499861,29.60516078,20.61775899,62.96707387,24077,13172,2024-05-21 7:00:00,2024-05-20 7:15:00,0.9895833333,72,2.419943372,2.043747637,0,24.71288217,4.000019437,166.9013949,-4.675596864,5.928990319,0,17.36000061,0.160202782,4.751057673,24.64777036,5.950249938,29.47041974,20.70138775,62.4132724,24077,17825,2,2024-05-23 13:00:00,2024-05-23 7:00:00,0.25,0,3,46.9639994,342.7871292,2.080777194,1.262364012,4917.647065,20.25445029,58.5803221,24077,17825,0,34.4,0,0,0,33.9,0,0,0,0,33.4,27.3,0,0,25.1,24077,2024-05-23 7:30:00,2024-05-21 8:00:00,1.979166667,65.4,136016666.7,0.966,20.25447583,51.33825112,24077,2024-05-21 6:30:00,2024-05-20 7:20:00,0.9652777778,21.35,63925333,20.38943077,48.3962817,24077,70,41.42105263,26,459,486,13,57,53,36,4,108,151,0,,
200205681,24078,13.49,1,,13169,2024-05-21 7:42:00,2024-05-23 7:55:00,82,18,85.6,172800000,17825,33.92,26.2,2024-05-19 0:30:00,2024-05-20 7:14:00,5.384,5.4,27.76,28.6,13172,2024-05-20 7:14:00,2024-05-21 7:01:00,166.88,16.24,26.48,122400000,24078,13169,2024-05-21 7:45:00,2024-05-23 7:45:00,2,80,12.27967204,-0.5041405982,20.34196891,0,4,1445.596277,6,-0.01128524857,0,26.15544041,2.239029745,177.6424456,22.16580311,6,30,21.0976794,59.62693068,24078,13172,2024-05-21 7:00:00,2024-05-20 7:15:00,0.9895833333,72,2.419943372,2.043747637,0,24.71288217,4.000019437,166.9013949,-4.675596864,5.928990319,0,17.36000061,0.160202782,4.751057673,24.64777036,5.950249938,29.47041974,20.70138775,62.4132724,24078,14246,2,2024-05-23 13:15:00,2024-05-23 7:15:00,0.25,0,1,44.23083817,349.835569,2.341802201,1.360674219,4994.139134,20.18564659,59.70378505,24078,14246,0,30.1,0,0,0,29.4,0,0,0,0,29.2,20.6,0,0,21.1,24078,2024-05-23 7:30:00,2024-05-21 8:00:00,1.979166667,58.02,127318000,1.118,20.25447583,51.33825112,24078,2024-05-21 6:30:00,2024-05-20 7:20:00,0.9652777778,21.35,63925333,20.38943077,48.3962817,24078,70,41.39537329,40,459,486,13,57,80,61,4,108,108,0,,
