TI_I_LOTE,BR_I_DATETIME,BR_I_FERM0101.AGITATION_PV,BR_I_FERM0101.AIR_SPARGE_PV,BR_I_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_I_FERM0101.DO_1_PV,BR_I_FERM0101.DO_2_PV,BR_I_FERM0101.GAS_OVERLAY_PV,BR_I_FERM0101.LOAD_CELL_NET_PV,BR_I_FERM0101.PH_1_PV,BR_I_FERM0101.PH_2_PV,BR_I_FERM0101.PUMP_1_PV,BR_I_FERM0101.PUMP_1_TOTAL,BR_I_FERM0101.PUMP_2_PV,BR_I_FERM0101.PUMP_2_TOTAL,BR_I_FERM0101.SINGLE_USE_DO_PV,BR_I_FERM0101.SINGLE_USE_PH_PV,BR_I_FERM0101.TEMPERATURA_PV,BR_I_ID_BIOREACTOR,BR_I_TH_06299_TI1302.PV,BR_I_TH_06299_MI1302.PV
23108,2023-11-06 02:30:00,72,0,1.443865967,12.77781525,,3.999988347,170.6400024,6.368000031,5.94076767,0,34.71999817,0,28.49068604,11.71305161,5.888000107,29.30883892,14618,,
23108,2023-11-06 02:45:00,72,0,2.861688232,24.47902985,,3.999502375,170.5599976,6.368000031,5.948693848,0,34.71999817,0,28.49068604,25.88040771,5.888000107,29.72749159,14618,,
23108,2023-11-06 03:00:00,72,0,2.596665348,16.37191467,,3.999597076,170.5599976,6.368000031,5.948693848,0,34.71999817,0,28.49068604,15.96031799,5.888000107,29.21600342,14618,17.28873634,48.86921961
23108,2023-11-06 03:15:00,72,15.99159046,4.58492841,14.7243927,,4.000285205,170.4799927,6.368000031,5.948693848,0,34.71999817,0,28.49068604,18.19417572,5.884315612,29.39200439,14618,,
23108,2023-11-06 03:30:00,72,0,2.607784724,18.92747803,,3.999991627,170.4,6.368000031,5.94076767,0,34.71999817,0,28.49068604,18.65711212,5.883712536,29.63571058,14618,,
23108,2023-11-06 03:45:00,72,16.00161009,4.528110664,11.95331859,0,4.000189116,170.3574037,6.368000031,5.940484238,0,34.71999817,0,28.49068604,14.57150726,5.880000305,29.20799561,14618,,
23108,2023-11-06 04:00:00,72,0,2.962963867,20.12369843,,3.99978069,170.3199951,6.368000031,5.940484238,0,34.71999817,0,28.49068604,19.72260437,5.880000305,29.50068007,14618,18.0944252,45.82096461
23108,2023-11-06 04:15:00,72,15.99257763,5.211224365,13.52273407,,4.000392398,170.2400024,6.368000031,5.93255806,0,34.71999817,0,28.49068604,16.84945374,5.872000122,29.4872009,14618,,
23108,2023-11-06 04:30:00,72,0,3.224731758,17.5681366,,4.000052258,170.1599976,6.368000031,5.93255806,0,34.71999817,0,28.49068604,17.00376434,5.880000305,29.26400146,14618,,
23108,2023-11-06 04:45:00,72,10.21036987,4.775061402,20.12369843,,3.99949709,170.0799927,6.368000031,5.93255806,0,34.71999817,0,28.49068604,23.80086212,5.872000122,29.68055087,14618,,
23108,2023-11-06 05:00:00,72,0,3.227601282,12.76693878,,4.000037415,170.0799927,6.368000031,5.9246315,0,34.71999817,0,28.49068604,11.44398675,5.872000122,29.30720844,14618,18.79622724,44.22764443
23108,2023-11-06 05:15:00,72,0,3.377282878,22.52157898,,3.999677482,170.0799927,6.368000031,5.9246315,0,34.71999817,0,28.49068604,22.25773773,5.872000122,29.37235965,14618,,
23108,2023-11-06 05:30:00,72,15.99250905,5.455907862,14.39236145,,3.999963568,170,6.368000031,5.916988373,0,34.71999817,0,28.49068604,16.9596756,5.868324409,29.69037721,14618,,
23108,2023-11-06 05:45:00,72,7.029569244,3.255887927,10.36906052,,4.00036457,170,6.368000031,5.91711906,0,34.71999817,0,28.49068604,8.582713318,5.86400032,29.24799805,14618,,
23108,2023-11-06 06:00:00,72,0,2.942706299,17.72038116,,4.000328341,169.9199951,6.368000031,5.909061813,0,34.71999817,0,28.49068604,17.04785461,5.856000137,29.56055426,14618,18.43623161,45.29862213
23108,2023-11-06 06:15:00,72,0,3.407321511,23.71779938,,3.999352983,170,6.368000031,5.909061813,0,34.71999817,0,28.49068604,25.08679962,5.856000137,29.39950366,14618,,
23108,2023-11-06 06:30:00,72,16.00344099,4.785882568,10.44900878,,4.000065529,169.9199951,6.368000031,5.901701736,0,34.71999817,0,28.49068604,12.24212341,5.848000336,29.28040717,14618,,
23108,2023-11-06 06:45:00,72,0,3.195086858,12.62013016,,4.00028608,169.9199951,6.368000031,5.89364491,0,34.71999817,0,28.49068604,11.09580231,5.848000336,29.71199951,14618,,
23108,2023-11-06 07:00:00,72,0,3.266784668,18.92163337,,4.00003669,169.9199951,6.368000031,5.893622897,0,34.71999817,0,28.49068604,18.18682709,5.848000336,29.25539169,14618,18.46064568,45.2751331
23108,2023-11-06 07:15:00,72,0,3.196582756,18.77523041,,4.000203519,169.8827578,6.368000031,5.893492126,0,34.71999817,0,28.49068604,18.1059967,5.840000153,29.38455465,14618,,
23108,2023-11-06 07:30:00,72,0,3.653474341,22.97287903,,3.999707105,169.8400024,6.368000031,5.885565567,0,34.71999817,0,28.49068604,23.71268463,5.840000153,29.68289289,14618,,
23108,2023-11-06 07:45:00,72,15.43436737,5.231481934,17.26907959,,4.000204275,169.8400024,6.368000031,5.877639389,0,34.71999817,3.851608276,28.49068604,20.6484787,5.836339432,29.20799561,14618,,
23108,2023-11-06 08:00:00,72,16.00037913,5.231481934,9.254814947,,3.99981902,169.8400024,6.368000031,5.877639389,0,34.71999817,2.417435486,28.49068604,10.66960602,5.832000351,29.48062003,14618,18.68037987,44.84680472
23108,2023-11-06 08:15:00,72,5.720966432,3.443800588,9.765512848,,4.000461052,169.8400024,6.368000031,5.877903846,0,34.71999817,2.209106907,28.49068604,7.480480957,5.832000351,29.52321079,14618,,
23108,2023-11-06 08:30:00,72,0,3.225069437,15.32250214,,4.000047741,169.4776105,6.368000031,5.87820549,0,34.71999817,1.734072876,28.49068604,14.08652496,5.832000351,29.25647755,14618,,
23108,2023-11-06 08:45:00,72,0,3.469329834,19.81920624,,3.999765622,169.4400024,6.368000031,5.87820549,0,34.71999817,0.826016235,28.49068604,19.00982819,5.835777998,29.65688864,14618,,
23108,2023-11-06 09:00:00,72,0,3.2465271,22.22252197,,3.999420758,169.3599976,6.368000031,5.885848999,0,34.71999817,0,28.49068604,22.8823349,5.840000153,29.32419612,14618,18.82839394,45.12771988
23109,2023-11-05 09:45:00,72,0,1.493753414,70.69121704,,3.999975322,170.8799927,6.368000031,5.901701736,0,34.71999817,0,28.49068604,70.19013062,5.880000305,29.57540358,14618,,
23109,2023-11-05 10:00:00,72,0,1.493883768,66.493573,,4.000141194,170.8799927,6.368000031,5.901701736,0,34.71999817,0,28.49068604,65.89097679,5.880000305,29.19200439,14618,11.93875953,61.74825652
23109,2023-11-05 10:15:00,72,0,1.504632568,63.63895264,,3.999491767,170.8799927,6.368000031,5.909344864,0,34.71999817,0,28.49068604,63.3589874,5.880000305,29.50400391,14618,,
23109,2023-11-05 10:30:00,72,0,1.467309159,59.81048234,,4.000000919,175.2284861,6.368000031,5.909344864,0,34.71999817,0,28.49068604,59.87488927,5.880000305,29.48673842,14618,,
23109,2023-11-05 10:45:00,72,0,1.456345406,56.58668823,,4.000174274,170.8799927,6.368000031,5.913877413,0,34.71999817,0,28.49068604,56.54899507,5.880000305,29.26400146,14618,,
23109,2023-11-05 11:00:00,72,0,1.767938232,53.8897522,,4.000250247,170.8799927,6.368000031,5.917271423,0,34.71999817,0,28.49068604,54.34789811,5.880000305,29.66827849,14618,12.03802586,61.31779099
23109,2023-11-05 11:15:00,72,0,1.423608398,50.28477783,,4.000332541,170.8799927,6.368000031,5.917271423,0,34.71999817,0,28.49068604,50.53459575,5.880000305,29.29174377,14618,,
23109,2023-11-05 11:30:00,72,0,1.493999606,47.72921448,,4.000093188,170.8799927,6.368000031,5.917271423,0,34.71999817,0,28.49068604,47.90024867,5.880000305,29.34060535,14618,,
23109,2023-11-05 11:45:00,72,0,1.696546511,45.03228149,,3.999842633,170.8799927,6.368000031,5.917271423,0,34.71999817,0,28.49068604,45.62192914,5.883800535,29.71199951,14618,,
23109,2023-11-05 12:00:00,72,0,1.495241784,41.88404236,,3.999932968,170.8799927,6.368000031,5.925197601,0,34.71999817,0,28.49068604,42.24487915,5.880000305,29.24799805,14618,12.14789295,60.65203215
23109,2023-11-05 12:15:00,72,0,1.505853657,39.48616638,,4.000107088,170.8799927,6.368000031,5.925197601,0,34.71999817,0,28.49068604,40.06245728,5.883755264,29.46449109,14618,,
23109,2023-11-05 12:30:00,72,0,1.696434106,36.63154602,,4.000270155,170.8799927,6.368000031,5.925197601,0,34.71999817,0,28.49068604,37.33972363,5.884243011,29.55951794,14618,,
23109,2023-11-05 12:45:00,72,0,1.471581387,33.9291748,,4.00016527,170.8,6.368000031,5.925197601,0,34.71999817,0,28.49068604,34.38963623,5.888000107,29.25670719,14618,,
23109,2023-11-05 13:00:00,72,0,1.425136285,31.53129578,,4.000029246,170.8,6.368000031,5.925197601,0,34.71999817,0,28.49068604,32.21629396,5.888000107,29.61600342,14618,12.17230797,60.73183441
23109,2023-11-05 13:15:00,72,0,1.446788691,28.67667847,,4.000364819,170.8,6.368000031,5.929295682,0,34.71999817,0,28.49068604,29.15036011,5.888000107,29.34399414,14618,,
23109,2023-11-05 13:30:00,72,0,1.30343724,26.13198853,,4.000248552,170.8,6.368000031,5.93284111,0,34.71999817,0,28.49068604,26.65931702,5.888000107,29.3242677,14618,,
23109,2023-11-05 13:45:00,72,0,1.666668701,23.73411102,0,3.999860574,170.8,6.368000031,5.93284111,0,34.71999817,0,28.49068604,24.29834642,5.888000107,29.71199951,14618,,
23109,2023-11-05 14:00:00,72,0,1.495028241,21.03173828,,4.000596203,170.8,6.368000031,5.93284111,0,34.71999817,0,28.49068604,21.15009377,5.888000107,29.24000244,14618,12.29438114,60.47184353
23109,2023-11-05 14:15:00,72,0,1.593025656,18.48161316,,4.000113418,170.8,6.368000031,5.93284111,0,34.71999817,0,28.49068604,18.68028822,5.884184853,29.4163667,14618,,
23109,2023-11-05 14:30:00,72,0,1.67754654,16.0782959,,4.000107031,170.8,0,5.93284111,0,34.71999817,0,28.49068604,15.9179899,5.888000107,29.64310471,14618,,
23109,2023-11-05 14:45:00,72,0,1.462771013,21.03173828,,3.999953556,170.8,6.368000031,5.94076767,0,34.71999817,0,28.49068604,21.07712832,5.888000107,29.20799561,14618,,
23109,2023-11-05 15:00:00,72,0,1.261572266,18.03031158,,3.999638355,170.7199951,6.368000031,5.94076767,0,34.71999817,0,28.49068604,18.04320617,5.888000107,29.5083625,14618,12.30658913,61.70665249
23109,2023-11-05 15:15:00,72,0,1.471673152,14.73526764,,4.000160903,170.8,6.368000031,5.937141025,0,34.71999817,0,28.49068604,14.34458248,5.888000107,29.49029942,14618,,
23109,2023-11-05 15:30:00,72,0,1.443865967,19.67783508,,3.999739477,170.7199951,6.368000031,5.94076767,0,34.71999817,0,28.49068604,19.74464874,5.888000107,29.24799805,14618,,
23109,2023-11-05 15:45:00,72,0,1.465513637,16.0782959,,4.000122704,170.7199951,6.368000031,5.94076767,0,34.71999817,0,28.49068604,16.03569475,5.888000107,29.62455389,14618,,
23109,2023-11-05 16:00:00,72,0,1.504632568,21.1839859,,3.999814204,170.7199951,6.368000031,5.94076767,0,34.71999817,0,28.49068604,21.42552167,5.89600029,29.35523464,14618,12.40424824,61.92815781
23109,2023-11-05 16:15:00,72,0,1.241320801,16.98090057,,3.999959502,170.7199951,6.368000031,5.944504506,0,34.71999817,0,28.49068604,16.92902751,5.89600029,29.32800293,14618,,
23109,2023-11-05 16:30:00,72,0,1.686920166,21.7766571,,4.000041865,170.7199951,6.368000031,5.948693848,0,34.71999817,0,28.49068604,22.09113871,5.89600029,29.71199951,14618,,
23109,2023-11-05 16:45:00,72,0,1.495302431,16.68184509,,3.999863642,170.7199951,6.368000031,5.948693848,0,34.71999817,0,28.49068604,16.42325745,5.89600029,29.2436825,14618,,
23109,2023-11-05 17:00:00,72,0,1.677447953,21.63528748,,3.999810018,170.7199951,6.368000031,5.948693848,0,34.71999817,0,28.49068604,21.90063473,5.89600029,29.43677876,14618,12.29438114,62.31879807
23109,2023-11-05 17:15:00,72,0,1.456600981,15.93148804,,4.000238256,170.7199951,6.368000031,5.948693848,0,34.71999817,0,28.49068604,15.87297434,5.89600029,29.62331116,14618,,
23109,2023-11-05 17:30:00,72,0,1.493676264,20.42819061,,4.000098466,170.7199951,6.368000031,5.956336975,0,34.71999817,0,28.49068604,20.66136148,5.900330646,29.24799805,14618,,
23109,2023-11-05 17:45:00,72,0,0.998266602,14.73526764,0,4.000287032,170.7199951,6.368000031,5.956336975,0,34.71999817,0,28.49068604,14.47371921,5.89600029,29.57661708,14618,,
23109,2023-11-05 18:00:00,72,0,1.241320801,18.48161316,,4.000085314,170.7199951,6.368000031,5.956336975,0,34.71999817,0,28.49068604,18.69174346,5.904000092,29.38342575,14618,12.06244087,62.44482716
23109,2023-11-05 18:15:00,72,0,1.503259494,22.97831573,,3.99971051,170.7199951,6.368000031,5.956336975,0,34.71999817,0,28.49068604,23.44814758,5.904000092,29.27681448,14618,,
23109,2023-11-05 18:30:00,72,0,1.252048698,15.93148804,,3.999886722,170.7199951,6.368000031,5.956336975,0,34.71999817,0,28.49068604,15.90153351,5.89600029,29.71199951,14618,,
23109,2023-11-05 18:45:00,72,0,1.251986122,20.12913666,,4.000374544,170.7199951,6.368000031,5.956336975,0,34.71999817,0,28.49068604,20.10583272,5.904000092,29.27535591,14618,,
23109,2023-11-05 19:00:00,72,3.805838999,2.14496405,20.44214939,,3.999481572,170.7199951,6.368000031,5.960604623,0,34.71999817,0,28.49068604,23.13217468,5.904000092,29.35692113,14618,12.29438114,61.1350576
23109,2023-11-05 19:15:00,72,0,1.241320801,15.93148804,,4.000044913,170.7199951,6.368000031,5.956336975,0,34.71999817,0,28.49068604,15.79131012,5.904000092,29.68309833,14618,,
23109,2023-11-05 19:30:00,72,0,1.465503472,19.67783508,,4.000003258,170.7199951,6.368000031,5.964263916,0,34.71999817,0,28.49068604,19.75934448,5.904000092,29.19200439,14618,,
23109,2023-11-05 19:45:00,72,0,1.504632568,23.88635712,,3.999994905,170.7199951,6.368000031,5.964263916,0,34.71999817,0,28.49068604,24.43280945,5.904000092,29.43706865,14618,,
23109,2023-11-05 20:00:00,72,0,1.423608398,13.97947388,,4.00007769,170.7199951,6.368000031,5.956336975,0,34.71999817,0,28.49068604,13.57949829,5.904000092,29.58766291,14618,12.17230797,61.70842743
23109,2023-11-05 20:15:00,72,0,1.244343344,17.57901001,,4.000124496,170.7199951,6.368000031,5.964263916,0,34.71999817,0,28.49068604,17.54753265,5.904000092,29.24799805,14618,,
23109,2023-11-05 20:30:00,72,0,1.686920166,21.10259838,,4.000028582,170.7199951,6.368000031,5.964263916,0,34.71999817,0,28.49068604,21.44943542,5.904000092,29.58827919,14618,,
23109,2023-11-05 20:45:00,72,0,1.939490496,24.77808533,,4.000063392,170.7199951,6.368000031,5.964263916,0,34.71999817,0,28.49068604,25.15293274,5.904000092,29.37600098,14618,,
23109,2023-11-05 21:00:00,72,2.455220032,1.462983477,13.22911682,,4.00009774,170.7199951,6.368000031,5.964263916,0,34.71999817,0,28.49068604,12.71975632,5.89600029,29.30867108,14618,12.184515,62.46528625
23109,2023-11-05 21:15:00,72,0,1.472848935,16.0782959,,3.999649918,170.7199951,6.368000031,5.960115281,0,34.71999817,0,28.49068604,15.86479187,5.904000092,29.71618408,14618,,
23109,2023-11-05 21:30:00,72,0,1.565393066,18.48161316,,3.999946626,170.7199951,6.368000031,5.964263916,0,34.71999817,0,28.49068604,18.45871277,5.904000092,29.25659193,14618,,
23109,2023-11-05 21:45:00,72,0,1.099536133,21.77956565,,4.000116248,170.7199951,6.368000031,5.964263916,0,34.71999817,0,28.49068604,22.02259369,5.904000092,29.37228359,14618,,
23109,2023-11-05 22:00:00,72,0,1.504632568,24.32678528,,4.000213825,170.7199951,6.368000031,5.964263916,0,34.71999817,0,28.49068604,24.6753006,5.904000092,29.70327776,14618,11.92815971,63.37220511
23109,2023-11-05 22:15:00,72,0,1.688672468,25.98518066,,4.000015102,170.7199951,6.368000031,5.964263916,0,34.71999817,0,28.49068604,26.79893494,5.904000092,29.21600342,14618,,
23109,2023-11-05 22:30:00,72,15.95760495,3.274723346,14.73526764,,4.000001202,170.6400024,6.368000031,5.964263916,0,34.71999817,0,28.49068604,17.55488129,5.904000092,29.46087409,14618,,
23109,2023-11-05 22:45:00,72,8.07531662,2.102900534,12.17970352,,4.000506184,170.7199951,6.368000031,5.956336975,0,34.71999817,0,28.49068604,11.93349838,5.904000092,29.55079386,14618,,
23109,2023-11-05 23:00:00,72,0,1.452205151,13.0768692,,3.99992632,170.6400024,6.368000031,5.964263916,0,34.71999817,0,28.49068604,12.15567602,5.904000092,29.20047385,14618,12.63771439,62.00048776
23109,2023-11-05 23:15:00,72,0,1.49390447,13.22911682,,3.999911511,170.6400024,6.368000031,5.956336975,0,34.71999817,0,28.49068604,12.36619528,5.904000092,29.55200195,14618,,
23109,2023-11-05 23:30:00,72,4.478041077,1.747686768,12.17970352,,4.000141313,170.6400024,6.368000031,5.956336975,0,34.71999817,0,28.49068604,11.55873871,5.899785026,29.44335443,14618,,
23109,2023-11-05 23:45:00,72,10.56299286,2.173034668,12.03289413,,4.000710214,170.6400024,0,5.956336975,0,34.71999817,0,28.49068604,12.05106964,5.900180695,29.24799805,14618,,
23109,2023-11-06 00:00:00,72,15.99237428,3.56268499,14.58302002,,3.999952042,170.6400024,6.368000031,5.956336975,0,34.71999817,0,28.49068604,18.06190796,5.900293213,29.66829214,14618,11.81829262,65.227211
23109,2023-11-06 00:15:00,72,0,2.345855936,24.47902985,,3.999182753,170.6400024,6.368000031,5.956336975,0,34.71999817,0,28.49068604,26.88711243,5.900262587,29.29599609,14618,,
23109,2023-11-06 00:30:00,72,0,1.707177734,24.63127594,,4.000269388,170.6400024,6.368000031,5.956336975,0,34.71999817,0,28.49068604,24.91779022,5.904000092,29.3570911,14618,,
23109,2023-11-06 00:45:00,72,0,1.65398194,21.63528748,,4.000034551,170.6400024,6.368000031,5.956336975,0,34.71999817,0,28.49068604,21.60374603,5.89600029,29.71999512,14618,,
23109,2023-11-06 01:00:00,72,0,1.422081936,17.7258194,,3.999694392,170.6400024,6.368000031,5.956336975,0,34.71999817,0,28.49068604,17.3050415,5.89600029,29.25908775,14618,12.05023384,64.51564516
23109,2023-11-06 01:15:00,72,15.05023804,3.731240256,17.57901001,,4.000079521,170.6400024,6.368000031,5.952780412,0,34.71999817,0,28.49068604,21.64783478,5.89600029,29.49655706,14618,,
23109,2023-11-06 01:30:00,72,0,2.100242124,22.97831573,,4.000012499,170.6400024,6.368000031,5.948693848,0,34.71999817,0,28.49068604,22.92642517,5.89600029,29.54349981,14618,,
23109,2023-11-06 01:45:00,72,0,1.515319838,17.57901001,,3.999786365,170.6400024,6.368000031,5.948693848,0,34.71999817,0,28.49068604,17.33443451,5.89600029,29.24799805,14618,,
23109,2023-11-06 02:00:00,72,4.318042748,1.772698787,11.57187375,,4.000426676,170.6400024,6.368000031,5.948693848,0,34.71999817,0,28.49068604,10.43446274,5.888000107,29.61294826,14618,12.63771439,62.42072928
23109,2023-11-06 02:15:00,72,0,1.919080383,19.67783508,,4.00015449,170.6400024,6.368000031,5.948693848,0,34.71999817,0,28.49068604,19.36988983,5.89600029,29.33538685,14618,,
23109,2023-11-06 02:30:00,72,0,1.443865967,12.77781525,,3.999988347,170.6400024,6.368000031,5.94076767,0,34.71999817,0,28.49068604,11.71305161,5.888000107,29.30883892,14618,,
23109,2023-11-06 02:45:00,72,0,2.861688232,24.47902985,,3.999502375,170.5599976,6.368000031,5.948693848,0,34.71999817,0,28.49068604,25.88040771,5.888000107,29.72749159,14618,,
23109,2023-11-06 03:00:00,72,0,2.596665348,16.37191467,,3.999597076,170.5599976,6.368000031,5.948693848,0,34.71999817,0,28.49068604,15.96031799,5.888000107,29.21600342,14618,17.28873634,48.86921961
23109,2023-11-06 03:15:00,72,15.99159046,4.58492841,14.7243927,,4.000285205,170.4799927,6.368000031,5.948693848,0,34.71999817,0,28.49068604,18.19417572,5.884315612,29.39200439,14618,,
23109,2023-11-06 03:30:00,72,0,2.607784724,18.92747803,,3.999991627,170.4,6.368000031,5.94076767,0,34.71999817,0,28.49068604,18.65711212,5.883712536,29.63571058,14618,,
23109,2023-11-06 03:45:00,72,16.00161009,4.528110664,11.95331859,0,4.000189116,170.3574037,6.368000031,5.940484238,0,34.71999817,0,28.49068604,14.57150726,5.880000305,29.20799561,14618,,
23109,2023-11-06 04:00:00,72,0,2.962963867,20.12369843,,3.99978069,170.3199951,6.368000031,5.940484238,0,34.71999817,0,28.49068604,19.72260437,5.880000305,29.50068007,14618,18.0944252,45.82096461
23109,2023-11-06 04:15:00,72,15.99257763,5.211224365,13.52273407,,4.000392398,170.2400024,6.368000031,5.93255806,0,34.71999817,0,28.49068604,16.84945374,5.872000122,29.4872009,14618,,
23109,2023-11-06 04:30:00,72,0,3.224731758,17.5681366,,4.000052258,170.1599976,6.368000031,5.93255806,0,34.71999817,0,28.49068604,17.00376434,5.880000305,29.26400146,14618,,
23109,2023-11-06 04:45:00,72,10.21036987,4.775061402,20.12369843,,3.99949709,170.0799927,6.368000031,5.93255806,0,34.71999817,0,28.49068604,23.80086212,5.872000122,29.68055087,14618,,
23109,2023-11-06 05:00:00,72,0,3.227601282,12.76693878,,4.000037415,170.0799927,6.368000031,5.9246315,0,34.71999817,0,28.49068604,11.44398675,5.872000122,29.30720844,14618,18.79622724,44.22764443
23109,2023-11-06 05:15:00,72,0,3.377282878,22.52157898,,3.999677482,170.0799927,6.368000031,5.9246315,0,34.71999817,0,28.49068604,22.25773773,5.872000122,29.37235965,14618,,
23109,2023-11-06 05:30:00,72,15.99250905,5.455907862,14.39236145,,3.999963568,170,6.368000031,5.916988373,0,34.71999817,0,28.49068604,16.9596756,5.868324409,29.69037721,14618,,
23109,2023-11-06 05:45:00,72,7.029569244,3.255887927,10.36906052,,4.00036457,170,6.368000031,5.91711906,0,34.71999817,0,28.49068604,8.582713318,5.86400032,29.24799805,14618,,
23109,2023-11-06 06:00:00,72,0,2.942706299,17.72038116,,4.000328341,169.9199951,6.368000031,5.909061813,0,34.71999817,0,28.49068604,17.04785461,5.856000137,29.56055426,14618,18.43623161,45.29862213
23109,2023-11-06 06:15:00,72,0,3.407321511,23.71779938,,3.999352983,170,6.368000031,5.909061813,0,34.71999817,0,28.49068604,25.08679962,5.856000137,29.39950366,14618,,
23109,2023-11-06 06:30:00,72,16.00344099,4.785882568,10.44900878,,4.000065529,169.9199951,6.368000031,5.901701736,0,34.71999817,0,28.49068604,12.24212341,5.848000336,29.28040717,14618,,
23109,2023-11-06 06:45:00,72,0,3.195086858,12.62013016,,4.00028608,169.9199951,6.368000031,5.89364491,0,34.71999817,0,28.49068604,11.09580231,5.848000336,29.71199951,14618,,
23109,2023-11-06 07:00:00,72,0,3.266784668,18.92163337,,4.00003669,169.9199951,6.368000031,5.893622897,0,34.71999817,0,28.49068604,18.18682709,5.848000336,29.25539169,14618,18.46064568,45.2751331
23109,2023-11-06 07:15:00,72,0,3.196582756,18.77523041,,4.000203519,169.8827578,6.368000031,5.893492126,0,34.71999817,0,28.49068604,18.1059967,5.840000153,29.38455465,14618,,
23109,2023-11-06 07:30:00,72,0,3.653474341,22.97287903,,3.999707105,169.8400024,6.368000031,5.885565567,0,34.71999817,0,28.49068604,23.71268463,5.840000153,29.68289289,14618,,
23109,2023-11-06 07:45:00,72,15.43436737,5.231481934,17.26907959,,4.000204275,169.8400024,6.368000031,5.877639389,0,34.71999817,3.851608276,28.49068604,20.6484787,5.836339432,29.20799561,14618,,
23109,2023-11-06 08:00:00,72,16.00037913,5.231481934,9.254814947,,3.99981902,169.8400024,6.368000031,5.877639389,0,34.71999817,2.417435486,28.49068604,10.66960602,5.832000351,29.48062003,14618,18.68037987,44.84680472
23109,2023-11-06 08:15:00,72,5.720966432,3.443800588,9.765512848,,4.000461052,169.8400024,6.368000031,5.877903846,0,34.71999817,2.209106907,28.49068604,7.480480957,5.832000351,29.52321079,14618,,
23109,2023-11-06 08:30:00,72,0,3.225069437,15.32250214,,4.000047741,169.4776105,6.368000031,5.87820549,0,34.71999817,1.734072876,28.49068604,14.08652496,5.832000351,29.25647755,14618,,
23109,2023-11-06 08:45:00,72,0,3.469329834,19.81920624,,3.999765622,169.4400024,6.368000031,5.87820549,0,34.71999817,0.826016235,28.49068604,19.00982819,5.835777998,29.65688864,14618,,
23109,2023-11-06 09:00:00,72,0,3.2465271,22.22252197,,3.999420758,169.3599976,6.368000031,5.885848999,0,34.71999817,0,28.49068604,22.8823349,5.840000153,29.32419612,14618,18.82839394,45.12771988
23110,2023-11-06 12:00:00,72,0,1.602432298,0,0,3.999841692,157.7599976,6.191999817,3.2,0,6.61333313,0,0,101.3777751,6.195639267,27.44144528,13171,19.18240929,45.4350044
23110,2023-11-06 12:15:00,72,0,3.316796104,79.98005974,0,4.000511133,158.0800049,5.921522522,3.2,0,23.14666595,0,0,79.71679603,6.072000122,28.21234961,13171,,
23110,2023-11-06 12:30:00,72,0,2.111056743,75.52491702,0,3.999676145,166.8800049,5.882101822,3.2,0,23.14666595,0,0,76.24579001,6.047999954,28.93662834,13171,,
23110,2023-11-06 12:45:00,72,0,2.497106934,72.18537199,0,3.999851269,166.3199951,5.890024697,3.2,0,23.14666595,0,32.80257263,74.54535924,6.056000137,29.71739485,13171,,
23110,2023-11-06 13:00:00,72,0,2.497106934,67.78213099,0,4.000060308,166.0821987,5.882101822,3.2,0,23.14666595,0,32.80257263,70.22765903,6.056000137,29.72745911,13171,19.43876457,44.5063322
23110,2023-11-06 13:15:00,72,0,2.513548887,63.21147972,0,3.999953154,166.1599976,5.890006591,3.2,0,23.14666595,0,32.80257263,65.31549083,6.05222416,29.19200439,13171,,
23110,2023-11-06 13:30:00,72,0,2.431839006,60.01502197,0,4.000242753,166.1599976,5.889870834,3.2,0,23.14666595,0,32.80257263,62.26498351,6.056000137,29.31999512,13171,,
23110,2023-11-06 13:45:00,72,0,2.690709925,57.03697208,0,3.999816868,166.1599976,5.881813812,3.2,0,23.14666595,0,32.80257263,59.6558718,6.051813177,29.75656061,13171,,
23110,2023-11-06 14:00:00,72,0,2.66020999,53.45424189,0,3.999945151,166.0800049,5.882101822,3.2,0,23.14666595,0,32.80257263,55.71927618,6.047999954,29.45912063,13171,19.54863167,43.64331542
23110,2023-11-06 14:15:00,72,0,2.313398842,50.3072456,0,4.000203315,166.1599976,5.890024137,3.2,0,23.14666595,0,32.80257263,52.56357604,6.047999954,29.29599609,13171,,
23110,2023-11-06 14:30:00,72,0,2.594223663,47.78251343,0,3.999766796,166.1599976,5.890001644,3.2,0,23.14666595,0,32.80257263,50.32629227,6.052361768,29.62908803,13171,,
23110,2023-11-06 14:45:00,72,0,2.555760872,44.72002361,0,3.999927715,166.0800049,5.882101822,1.742280463,0,23.14666595,0,32.80257263,47.20168844,6.052329912,29.57468126,13171,,
23110,2023-11-06 15:00:00,72,0,2.272049572,42.04881287,0,3.999660682,166.1599976,5.890003975,3.2,0,23.14666595,0,32.80257263,44.31081923,6.051703181,29.33288517,13171,19.43876457,46.07989883
23110,2023-11-06 15:15:00,72,0,2.498911233,39.68531692,0,3.999658691,166.1669605,5.881967023,3.2,0,23.14666595,0,32.80257263,42.12200621,6.047999954,29.62877004,13171,,
23110,2023-11-06 15:30:00,72,0,2.600615615,37.06690686,0,4.000129815,166.1599976,5.882101822,3.2,0,23.14666595,0,32.80257263,39.37801815,6.047999954,29.55577639,13171,,
