HC_LOTE,C_DATETIME,C_CTF0101.EN_PARCIAL,C_CTF0101.EN_TOTAL,C_D01780551.PV,C_D01906041.PV,C_D01916047.PV,C_D01916503.PV,C_D01919022.PV,C_ID_CENTRIFUGA,C_TH_06299_TI1402.PV,C_TH_06299_MI1402.PV,C_CENTRIFUGACION
23130,2023-11-24 14:45:00,0,2,26.47362518,0,-0.002554625,1.58956138,6683.567969,14246,,,2
23130,2023-11-24 15:00:00,0,3,27.33397484,359.9826416,4.828472137,1.566856509,6673.610938,14246,21.20883751,33.96879045,2
23130,2023-11-24 15:15:00,0,4,28.0262635,0,0.049766645,1.613449486,6684.913281,14246,,,2
23131,2023-12-06 07:45:00,0,0,24.41903631,511.8055664,3.172680772,1.599615279,6679.53125,17825,,,1
23131,2023-12-06 08:00:00,0,0,24.49124296,511.3715332,3.181508932,1.595919506,6679.261719,17825,20.24445343,36.25933532,1
23131,2023-12-06 08:15:00,0,0,25.31332473,511.5451172,3.172883808,1.590565479,6678.992969,17825,,,1
23131,2023-12-06 08:30:00,0,0,24.56743385,507.2542429,3.192198247,1.596056941,6680.22149,17825,,,1
23131,2023-12-06 08:45:00,0,0,24.89202762,505.2951172,3.205595521,1.581103987,6678.992969,17825,,,1
23131,2023-12-06 09:00:00,0,0,25.39717008,502.2552407,3.190762363,1.61779411,6679.143777,17825,21.00131226,34.74837494,1
23131,2023-12-06 09:15:00,0,0,26.3644833,499.9131836,3.226859954,1.588107393,6679.261719,17825,,,1
23131,2023-12-06 09:30:00,0,0,24.75041305,497.0486328,3.166353999,1.608764269,6679.261719,17825,,,1
23131,2023-12-06 09:45:00,0,0,26.31147454,494.2708496,3.159288324,1.600462402,6678.992969,17825,,,1
23131,2023-12-06 10:00:00,0,0,26.08423957,492.2860572,3.219740499,1.626167172,6678.51417,17825,19.48345667,37.34325792,1
23131,2023-12-06 10:15:00,0,0,26.07131101,488.1076172,3.192943818,1.609135694,6678.454688,17825,,,1
23131,2023-12-06 10:30:00,0,0,24.74464039,493.9236328,3.216373715,1.596967631,6680.069531,17825,,,1
23131,2023-12-06 10:45:00,0,0,25.00206479,487.052174,3.222803299,1.633497345,6679.164006,17825,,,1
23131,2023-12-06 11:00:00,0,1,25.17937468,0,0.013702796,1.628790532,4846.157868,17825,19.17036034,39.34318086,1
23131,2023-12-06 11:45:00,0,0,34.59257301,0,0.001515644,0.048840723,0,17825,,,2
23131,2023-12-06 12:00:00,0,0,25.6593132,259.2881836,3.034689618,1.574770016,6680.069531,17825,21.19663048,37.3851738,2
23131,2023-12-06 12:15:00,0,0,24.39739174,257.9861084,3.269444275,1.592677572,6679.261719,17825,,,2
23131,2023-12-06 12:30:00,0,0,24.4041426,250.8901562,3.406845738,1.595141597,6679.261719,17825,,,2
23131,2023-12-06 12:45:00,0,0,25.39164644,254.627853,3.285163002,1.560538395,6678.185938,17825,,,2
23131,2023-12-06 13:00:00,0,0,24.88779009,255.4499854,3.268930628,1.593034197,6679.087286,17825,18.35078049,40.1715126,2
23131,2023-12-06 13:15:00,0,1,25.2742459,277.2154372,3.568920156,1.553028101,6678.257641,17825,,,2
23131,2023-12-06 13:30:00,0,2,26.4344466,7.98611145,0.001850001,1.483543756,6441.649219,17825,,,2
23132,2023-12-06 07:45:00,0,0,33.07222834,0,-0.012978621,1.588378997,6676.929416,12912,,,1
23132,2023-12-06 08:00:00,0,0,34.20907524,515.7118164,3.309848127,1.61895579,6673.342188,12912,20.24445343,36.25933532,1
23132,2023-12-06 08:15:00,0,0,34.1788885,500.710747,2.855838267,1.598391053,6675.547442,12912,,,1
23132,2023-12-06 08:30:00,0,0,34.42199093,511.0243164,3.231394951,1.541422967,6671.189063,12912,,,1
23132,2023-12-06 08:45:00,0,0,34.30687321,505.9027832,3.225081711,1.614609991,6671.727344,12912,,,1
23132,2023-12-06 09:00:00,0,0,33.07600211,486.8673323,2.924188438,1.578377108,6665.428483,12912,21.00131226,34.74837494,1
23132,2023-12-06 09:15:00,0,0,34.18850206,500.9548828,3.304310952,1.615998335,6671.727344,12912,,,1
23132,2023-12-06 09:30:00,0,0,33.7413537,496.9618164,3.205623753,1.573557606,6663.923438,12912,,,1
23132,2023-12-06 09:45:00,0,0,33.04676655,495.2707855,3.20743767,1.5858086,6673.422459,12912,,,1
23132,2023-12-06 10:00:00,0,0,32.99337214,493.0555664,3.218756162,1.57375371,6672.803906,12912,19.48345667,37.34325792,1
23132,2023-12-06 10:15:00,0,0,33.64209366,487.1527832,3.279609212,1.566596798,6670.113281,12912,,,1
23132,2023-12-06 10:30:00,0,0,32.92404408,486.9791504,3.229770231,1.579674671,6671.112258,12912,,,1
23132,2023-12-06 10:45:00,0,1,32.71957015,482.9861328,3.290256148,1.618709661,6671.727344,12912,,,1
23132,2023-12-06 11:00:00,0,1,34.17770106,477.4305664,3.149405269,1.636371373,6672.5105,12912,19.17036034,39.34318086,1
23132,2023-12-06 11:15:00,0,2,33.86576154,0,-0.001033121,1.639601988,3444.60197,12912,,,1
23132,2023-12-06 12:00:00,0,0,32.00114317,0,0.008484942,1.620175122,2681.01582,12912,21.19663048,37.3851738,2
23132,2023-12-06 12:15:00,0,0,32.32301868,266.7534668,3.372877196,1.603246099,6673.342188,12912,,,2
23132,2023-12-06 12:30:00,0,0,33.63357343,252.34375,3.313620529,1.561998184,6672.803906,12912,,,2
23132,2023-12-06 12:45:00,0,0,33.34956942,253.4420444,3.231134526,1.544971749,6674.468124,12912,,,2
23132,2023-12-06 13:00:00,0,0,33.71496405,254.1666748,3.197471528,1.629214691,6672.803906,12912,18.35078049,40.1715126,2
23132,2023-12-06 13:15:00,0,0,32.28776737,253.5590332,3.353788523,1.59863067,6673.342188,12912,,,2
23132,2023-12-06 13:30:00,0,1,33.28769141,247.2222168,3.723727036,1.592791859,6671.458594,12912,,,2
23132,2023-12-06 13:45:00,0,3,32.79626924,296.9618164,0.51655323,1.568126989,6681.684375,12912,,,2
23133,2023-12-06 07:45:00,0,0,27.63664552,178.3854126,3.825289536,1.585602889,6684.913281,14246,,,1
23133,2023-12-06 08:00:00,0,0,27.65747662,531.8576172,3.180969536,1.589444162,6680.876563,14246,20.24445343,36.25933532,1
23133,2023-12-06 08:15:00,0,0,27.56839453,523.9583496,3.129615609,1.614866197,6677.647656,14246,,,1
23133,2023-12-06 08:30:00,0,0,28.17183696,507.8125,3.207161151,1.533590305,6677.109375,14246,,,1
23133,2023-12-06 08:45:00,0,0,26.51516191,505.1215332,3.204228619,1.602681408,6678.185938,14246,,,1
23133,2023-12-06 09:00:00,0,0,26.6542416,503.6458496,3.211518782,1.60480774,6679.261719,14246,21.00131226,34.74837494,1
23133,2023-12-06 09:15:00,0,0,27.44687547,500.5624139,3.218930756,1.595098224,6678.583503,14246,,,1
23133,2023-12-06 09:30:00,0,0,26.66090027,497.9166504,3.206547935,1.595590541,6677.647656,14246,,,1
23133,2023-12-06 09:45:00,0,0,28.33265686,494.7048828,3.181898917,1.615283338,6678.724219,14246,,,1
23133,2023-12-06 10:00:00,0,0,28.14017156,490.1204277,3.188541482,1.603121146,6678.269359,14246,19.48345667,37.34325792,1
23133,2023-12-06 10:15:00,0,0,28.31460539,485.3298828,3.196527863,1.60617472,6679.261719,14246,,,1
23133,2023-12-06 10:30:00,0,0,26.92801923,485.4166504,3.188332994,1.592138461,6679.53125,14246,,,1
23133,2023-12-06 10:45:00,0,0,28.42119067,479.7743164,3.165213203,1.599390105,6678.454688,14246,,,1
23133,2023-12-06 11:00:00,0,0,26.60113025,0,0.12210721,1.597155849,6688.142969,14246,19.17036034,39.34318086,1
23133,2023-12-06 11:15:00,0,1,28.40068042,0,0.010236806,1.593553408,5622.248047,14246,,,1
23133,2023-12-06 12:00:00,0,0,26.40048927,0,0.000383097,1.605981121,6668.767969,14246,21.19663048,37.3851738,2
23133,2023-12-06 12:15:00,0,0,28.18982463,257.8540466,3.09105302,1.614857314,6679.46495,14246,,,2
23133,2023-12-06 12:30:00,0,0,27.80327508,255.8875325,3.078898908,1.623766382,6678.525582,14246,,,2
23133,2023-12-06 12:45:00,0,0,28.08613094,256.28459,3.10839636,1.564787791,6679.181322,14246,,,2
23133,2023-12-06 13:00:00,0,0,26.87271301,255.5704981,3.156525262,1.609322866,6678.539007,14246,18.35078049,40.1715126,2
23133,2023-12-06 13:15:00,0,0,26.36084467,255.9167144,3.158067854,1.62412789,6678.056399,14246,,,2
23133,2023-12-06 13:30:00,0,2,28.05881119,31.6840271,0.024560538,1.928819466,6396.440625,14246,,,2
23134,2023-12-01 09:45:00,0,0,27.75303908,0,0.027521448,1.631317793,2981.058984,14246,,,1
23134,2023-12-01 10:00:00,0,0,27.56391902,517.0138672,3.211069422,1.560042321,6683.567969,14246,19.93934921,59.69569329,1
23134,2023-12-01 10:15:00,0,0,26.74636078,515.3645996,3.21177056,1.657118034,6679.800781,14246,,,1
23134,2023-12-01 10:30:00,0,0,26.96514702,511.8923828,3.194347384,1.656816639,6678.454688,14246,,,1
23134,2023-12-01 10:45:00,0,0,27.94562357,508.9782286,3.223752425,1.561733172,6678.43828,14246,,,1
23134,2023-12-01 11:00:00,0,0,26.56746086,506.1514434,3.244891029,1.659353693,6679.434096,14246,21.20883751,57.27712593,1
23134,2023-12-01 11:15:00,0,0,26.58070279,503.4951935,3.19470157,1.593843798,6678.395597,14246,,,1
23134,2023-12-01 11:30:00,0,0,26.92041868,500.3373955,3.202664831,1.570636283,6677.386765,14246,,,1
23134,2023-12-01 11:45:00,0,0,27.38448292,496.2673828,3.216020538,1.619260117,6677.378906,14246,,,1
23134,2023-12-01 12:00:00,0,0,27.23215485,491.2326172,3.2329697,1.558260015,6677.378906,14246,18.50947571,65.16318901,1
23134,2023-12-01 12:15:00,0,0,27.29437309,487.6321798,3.143892496,1.699271499,6679.210347,14246,,,1
23134,2023-12-01 12:30:00,0,0,27.26453804,483.9076319,3.182786068,1.560077162,6677.378906,14246,,,1
23134,2023-12-01 12:45:00,0,0,26.35801834,477.6041504,3.195167918,1.690443685,6679.27227,14246,,,1
23134,2023-12-01 13:00:00,0,0,26.90264731,467.0138672,3.183120844,1.662180173,6678.454688,14246,18.77060881,65.30040553,1
23134,2023-12-01 13:15:00,0,0,27.00441632,474.1319336,3.179734292,1.57785922,6678.185938,14246,,,1
23134,2023-12-01 13:30:00,0,0,100,0,0.016223824,0.026909733,0,14246,,,1
23134,2023-12-01 14:15:00,0,0,27.16874898,0,0.000636578,1.643035086,6683.836719,14246,,,2
23134,2023-12-01 14:30:00,0,0,27.92543759,263.6284668,3.370428085,1.571802732,6679.800781,14246,,,2
23134,2023-12-01 14:45:00,0,0,27.29576492,254.6006836,3.388368225,1.619476686,6676.571094,14246,,,2
23134,2023-12-01 15:00:00,0,0,27.29118385,255.5555664,3.003862045,1.574119731,6676.571094,14246,18.22870636,64.79314403,2
23134,2023-12-01 15:15:00,0,0,26.96084953,256.4548594,3.32822313,1.63402148,6676.5065,14246,,,2
23134,2023-12-01 15:30:00,0,0,27.57355909,185.1307802,2.384624062,1.610256715,6678.468278,14246,,,2
23134,2023-12-01 15:45:00,0,2,26.53618206,264.3477118,4.130481527,1.585178265,6674.568857,14246,,,2
23135,2023-12-01 10:00:00,0,0,36.80109903,1550.93988,2.930891166,1.561807348,6678.185938,17825,19.93934921,59.69569329,1
23135,2023-12-01 10:15:00,0,0,25.3948485,514.4965332,3.202803,1.541901879,6679.261719,17825,,,1
23135,2023-12-01 10:30:00,0,0,24.49429943,509.6354004,3.255200225,1.576463258,6678.185938,17825,,,1
23135,2023-12-01 10:45:00,0,0,24.75335697,505.46875,3.178863505,1.604475847,6677.916406,17825,,,1
23135,2023-12-01 11:00:00,0,0,24.49840632,503.4722168,3.199082799,1.568591241,6678.992969,17825,21.20883751,57.27712593,1
23135,2023-12-01 11:15:00,0,0,25.35330011,501.7361328,3.206870862,1.57867735,6678.992969,17825,,,1
23135,2023-12-01 11:30:00,0,0,25.43456453,498.0902832,3.197329768,1.585085675,6677.109375,17825,,,1
23135,2023-12-01 11:45:00,0,0,24.21965958,495.0385651,3.218908856,1.591252594,6679.261719,17825,,,1
23135,2023-12-01 12:00:00,0,0,24.30317807,493.2291504,3.229583273,1.585548609,6677.916406,17825,18.50947571,65.16318901,1
23135,2023-12-01 12:15:00,0,0,25.30941101,489.4965332,3.171717483,1.552317456,6678.992969,17825,,,1
23135,2023-12-01 12:30:00,0,0,24.36651583,486.0243164,3.210187775,1.583218228,6678.992969,17825,,,1
23135,2023-12-01 12:45:00,0,0,24.87958864,482.9861328,3.198641922,1.584470247,6677.916406,17825,,,1
23135,2023-12-01 13:00:00,0,0,25.42605987,477.9513672,3.204218139,1.610370294,6679.261719,17825,18.77060881,65.30040553,1
23135,2023-12-01 13:15:00,0,0,25.26768473,474.8263672,3.186287319,1.599361222,6677.916406,17825,,,1
23135,2023-12-01 13:30:00,0,1,32,0,0.021145833,0.784785298,43.59375,17825,,,1
23135,2023-12-01 14:15:00,0,0,25.41156082,0,0.022327358,1.585753456,4719.849668,17825,,,2
23135,2023-12-01 14:30:00,0,0,23.65287782,255.9895752,3.614930725,1.611162186,6679.261719,17825,,,2
23135,2023-12-01 14:45:00,0,0,24.52680959,255.8159668,3.404861069,1.63640734,6678.992969,17825,,,2
23135,2023-12-01 15:00:00,0,0,23.70888001,255.3818536,3.256728471,1.605083353,6678.140387,17825,18.22870636,64.79314403,2
23135,2023-12-01 15:15:00,0,0,23.72706756,256.1631836,3.147606078,1.626961057,6677.378906,17825,,,2
23135,2023-12-01 15:30:00,0,0,24.44163194,255.8159668,3.195820501,1.64782967,6678.454688,17825,,,2
23135,2023-12-01 15:45:00,0,0,23.98408628,256.1023274,3.017693522,1.586535727,6677.755786,17825,,,2
23135,2023-12-01 16:00:00,0,2,25.61113864,143.0555542,2.092939758,1.575615481,6681.414844,17825,18.82839394,66.07319747,2
23135,2023-12-01 16:15:00,0,3,25.5728341,255.1215332,2.885763931,1.615637479,6678.185938,17825,,,2
23136,2023-12-20 09:30:00,0,0,34.35925462,519.4417489,3.261895932,1.575823168,6672.265625,12912,,,1
23136,2023-12-20 09:45:00,0,0,34.12316063,516.4930664,3.310491495,1.567963652,6672.942637,12912,,,1
23136,2023-12-20 10:00:00,0,0,34.00894878,519.3576172,3.152944566,1.561774995,6674.6875,12912,19.42597109,31.37913132,1
23136,2023-12-20 10:15:00,0,0,34.72412671,516.8402832,3.193275215,1.620630537,6673.610938,12912,,,1
23136,2023-12-20 10:30:00,0,0,33.60602435,513.1076172,3.126768284,1.612910486,6673.610938,12912,,,1
23136,2023-12-20 10:45:00,0,1,34.33813307,489.8001969,3.420469974,1.529891623,6672.523276,12912,,,1
23136,2023-12-20 11:00:00,0,1,33.38581889,502.4536006,3.234568327,1.591672141,6670.704371,12912,20.49001789,30.63824539,1
23136,2023-12-20 11:15:00,0,1,33.38834872,489.2361328,3.513442088,1.593494046,6667.960156,12912,,,1
23136,2023-12-20 11:30:00,0,1,34.78134455,486.8923828,3.233176529,1.613587771,6669.51785,12912,,,1
23136,2023-12-20 11:45:00,0,2,35.06022263,428.90625,0.633183754,1.571032044,6680.607031,12912,,,1
23136,2023-12-20 12:45:00,0,0,32.4500351,310.7638916,3.259283646,1.631385534,6672.534375,12912,,,2
23136,2023-12-20 13:00:00,0,0,33.0083685,250.8348329,3.245098822,1.564926416,6671.692998,12912,19.25565338,35.2318843,2
23136,2023-12-20 13:15:00,0,0,33.19589996,245.3125,3.442625252,1.637213202,6673.342188,12912,,,2
23136,2023-12-20 13:30:00,0,0,32.66593902,255.5555664,3.215786929,1.56456354,6671.458594,12912,,,2
23136,2023-12-20 13:45:00,0,0,34.01270676,251.4756836,3.391287908,1.495642363,6670.113281,12912,,,2
23136,2023-12-20 14:00:00,0,1,33.43727045,0,0.014481711,1.599490812,6683.701431,12912,21.20883751,30.10956192,2
23136,2023-12-20 14:15:00,0,3,33.30388687,0,-0.02465833,1.730173649,6671.972838,12912,,,2
23136,2023-12-20 14:30:00,0,0,35.23809373,590.5381836,6.586550933,1.585074108,6655.850781,12912,,,2
23137,2023-12-20 10:30:00,0,0,27.59835623,528.7982012,3.203047532,1.581966362,6683.628822,14246,,,1
23137,2023-12-20 10:45:00,0,0,27.6591155,514.5003897,3.20597587,1.638322952,6682.712369,14246,,,1
23137,2023-12-20 11:00:00,0,0,27.68076464,510.3396414,3.213510197,1.58286418,6678.769589,14246,20.49001789,30.63824539,1
23137,2023-12-20 11:15:00,0,0,28.51149846,509.0277832,3.193511993,1.576683204,6677.429591,14246,,,1
23137,2023-12-20 11:30:00,0,0,26.87374921,506.7816355,3.222060099,1.59719382,6679.957731,14246,,,1
23137,2023-12-20 11:45:00,0,0,28.43771716,505.2844735,3.210971597,1.555133153,6683.501938,14246,,,1
23137,2023-12-20 12:00:00,0,0,27.62491262,501.9097168,3.206041764,1.547669703,6683.836719,14246,19.80601483,33.54826921,1
23137,2023-12-20 12:15:00,0,0,26.67243792,493.0555664,3.178298569,1.606880108,6680.338281,14246,,,1
23137,2023-12-20 12:30:00,0,0,27.95158512,492.7083496,3.199834249,1.533121935,6680.607031,14246,,,1
23137,2023-12-20 12:45:00,0,0,27.20422701,494.0972168,3.17183142,1.595717519,6679.261719,14246,,,1
23137,2023-12-20 13:00:00,0,0,27.88040876,488.3039926,3.171792563,1.626951566,6678.525202,14246,19.25565338,35.2318843,1
23137,2023-12-20 13:15:00,0,0,28.07788608,480.277061,3.221212995,1.576308899,6679.9127,14246,,,1
23137,2023-12-20 13:30:00,0,0,28.2735126,475.2386666,3.206177677,1.589197705,6678.372861,14246,,,1
23137,2023-12-20 13:45:00,0,1,26.75308578,471.4409668,3.946680512,1.639514308,6677.647656,14246,,,1
23137,2023-12-20 14:45:00,0,0,30,0,0.007870388,0.883854103,0,14246,,,2
23137,2023-12-20 15:00:00,0,0,27.94356922,256.5972168,2.921932983,1.571426589,6678.185938,14246,18.75514984,34.55707723,2
23137,2023-12-20 15:15:00,0,0,27.62816843,256.25,3.212152863,1.584701324,6677.378906,14246,,,2
23137,2023-12-20 15:30:00,0,0,26.50844967,256.25,3.20839119,1.595558322,6676.571094,14246,,,2
23137,2023-12-20 15:45:00,0,0,26.99387122,256.25,3.023784637,1.611311101,6679.261719,14246,,,2
23137,2023-12-20 16:00:00,0,0,27.62750435,256.3368164,3.320659637,1.562509949,6678.185938,14246,21.05926085,31.7453537,2
23137,2023-12-20 16:15:00,0,1,26.28951176,288.28125,4.579629517,1.596538869,6676.571094,14246,,,2
23137,2023-12-20 16:30:00,0,3,26.61038208,270.5243842,4.324399808,1.584493207,6673.735617,14246,,,2
23137,2023-12-20 16:45:00,0,0,100,0,0.008951478,0.257768061,0,14246,,,2
23138,2023-12-21 10:15:00,0,0,34.64065933,143.75,0.022278798,2.024114268,6515.112891,12912,,,1
23138,2023-12-21 10:30:00,0,0,32.68134624,525.1736328,3.334061872,1.57190029,6672.803906,12912,,,1
23138,2023-12-21 10:45:00,0,0,34.23584569,521.3541504,3.031724028,1.64324551,6673.610938,12912,,,1
23138,2023-12-21 11:00:00,0,0,32.63492379,515.2777832,3.242003934,1.611347214,6672.803906,12912,19.53642464,33.66423283,1
23138,2023-12-21 11:15:00,0,0,32.68282157,511.8055664,3.322296328,1.590983986,6672.265625,12912,,,1
23138,2023-12-21 11:30:00,0,0,32.94580078,509.2013672,3.193891979,1.580516327,6670.382031,12912,,,1
23138,2023-12-21 11:45:00,0,0,33.27790451,507.3784668,3.24428546,1.490625,6671.727344,12912,,,1
23138,2023-12-21 12:00:00,0,0,34.13753631,494.1389007,3.095560995,1.609116488,6669.627692,12912,20.14605058,35.49567099,1
23138,2023-12-21 12:15:00,0,0,32.83565825,501.1284668,3.195080948,1.589245636,6670.382031,12912,,,1
23138,2023-12-21 12:30:00,0,1,32.96408166,496.3667479,3.053298569,1.531744546,6672.534375,12912,,,1
23138,2023-12-21 12:45:00,0,1,33.19469452,489.3229004,3.222800247,1.532028303,6671.727344,12912,,,1
23138,2023-12-21 13:00:00,0,1,33.28367996,500.1736328,2.902612733,1.828095999,6670.113281,12912,18.98699439,34.79572316,1
23138,2023-12-21 13:15:00,0,1,33.17468643,484.8090332,3.173970226,1.6859375,6657.734375,12912,,,1
23138,2023-12-21 13:30:00,0,1,33.52680286,471.9755794,3.174022992,1.580492054,6673.979578,12912,,,1
23138,2023-12-21 13:45:00,0,2,34.19141769,0,-0.00513134,1.619346987,5030.234375,12912,,,1
23138,2023-12-21 14:30:00,0,0,33.84011087,0,0.017392319,1.596575811,5174.700317,12912,,,2
23138,2023-12-21 14:45:00,0,0,32.46820832,258.0729248,3.3068631,1.591518684,6671.116349,12912,,,2
23138,2023-12-21 15:00:00,0,0,32.31254514,253.8194336,3.334486473,1.609767465,6670.650781,12912,18.32636452,33.96821917,2
23138,2023-12-21 15:15:00,0,0,32.67305725,255.7291748,3.371979963,1.59704819,6670.650781,12912,,,2
23138,2023-12-21 15:30:00,0,0,32.47870954,253.6458252,3.143309793,1.600575456,6672.265625,12912,,,2
23138,2023-12-21 15:45:00,0,0,33.86205175,257.3896483,3.254158053,1.539297431,6672.130617,12912,,,2
23138,2023-12-21 16:00:00,0,2,32.49743652,354.5138916,2.110011482,1.718576431,6675.764063,12912,20.91092891,31.53397545,2
23138,2023-12-21 16:15:00,0,4,35.21139694,17.36111145,-0.009516472,1.093923569,6547.135156,12912,,,2
23139,2023-12-21 09:30:00,0,0,25.644828,505.7291504,3.256530837,1.602275352,6683.567969,17825,,,1
23139,2023-12-21 09:45:00,0,0,25.28156662,505.8159668,3.205847133,1.642578876,6682.221875,17825,,,1
23139,2023-12-21 10:00:00,0,0,25.7335065,502.3644795,3.21538345,1.682587216,6679.057232,17825,18.47954271,32.35260594,1
23139,2023-12-21 10:15:00,0,0,25.01742835,499.2966458,3.21305689,1.57472957,6679.958912,17825,,,1
23139,2023-12-21 10:30:00,0,0,25.09143268,497.5405734,3.206838471,1.59416502,6679.50128,17825,,,1
23139,2023-12-21 10:45:00,0,0,24.83962431,496.6272813,3.214693224,1.591813927,6678.690708,17825,,,1
23139,2023-12-21 11:00:00,0,0,25.97306069,494.2444075,3.194126453,1.67060487,6678.314629,17825,19.53642464,33.66423283,1
23139,2023-12-21 11:15:00,0,0,25.83548206,493.9236328,3.185757966,1.694658777,6672.265625,17825,,,1
23139,2023-12-21 11:30:00,0,0,24.7469368,491.5798828,3.183495632,1.581423569,6667.690625,17825,,,1
23139,2023-12-21 11:45:00,0,0,24.48924825,488.8020996,3.172405327,1.882486531,6673.359669,17825,,,1
23139,2023-12-21 12:00:00,0,0,24.40805848,480.5555664,3.218792761,1.590836793,6679.261719,17825,20.14605058,35.49567099,1
23139,2023-12-21 12:15:00,0,0,24.8205485,475.780845,3.201004404,1.599846152,6680.965813,17825,,,1
23139,2023-12-21 12:30:00,0,0,25.20890617,487.6736328,3.187989287,1.51741275,6679.53125,17825,,,1
23139,2023-12-21 12:45:00,0,0,26.19957052,492.188416,3.180917863,1.599964934,6679.917347,17825,,,1
23139,2023-12-21 13:45:00,0,0,25.18356983,0,0.021161413,1.583948755,3795.801981,17825,,,2
23139,2023-12-21 14:00:00,0,0,26.07593727,253.8194336,3.218583331,1.0875,6680.607031,17825,21.24546051,28.60954205,2
23139,2023-12-21 14:15:00,0,0,25.20321736,255.8159668,3.239200637,1.592728235,6679.53125,17825,,,2
23139,2023-12-21 14:30:00,0,0,25.22664735,255.9895752,3.118402863,1.611631966,6680.069531,17825,,,2
23139,2023-12-21 14:45:00,0,0,25.06568266,255.2951416,3.245117727,1.577391912,6677.916406,17825,,,2
23139,2023-12-21 15:00:00,0,0,25.25198194,254.6875,3.195467919,1.586764145,6679.261719,17825,18.32636452,33.96821917,2
23139,2023-12-21 15:15:00,0,1,25.34779327,470.3125,2.557601175,1.595996093,6679.53125,17825,,,2
23139,2023-12-21 15:30:00,0,3,25.97865572,334.8958252,2.664324462,1.605693877,6680.338281,17825,,,2
23139,2023-12-21 15:45:00,0,0,52.2506218,1448.090234,2.556732829,1.333800595,6672.803906,17825,,,2
24003,2024-01-19 09:15:00,0,0,24.94512607,512.9340332,3.179979579,1.599248515,6680.338281,17825,,,1
24003,2024-01-19 09:30:00,0,0,25.52721116,506.0763672,3.20798714,1.636661938,6679.53125,17825,,,1
24003,2024-01-19 09:45:00,0,0,24.90273709,506.0763672,3.165699695,1.597440089,6678.992969,17825,,,1
24003,2024-01-19 10:00:00,0,0,25.22416402,504.7938574,3.184965906,1.631302263,6678.067779,17825,18.69771131,40.68484033,1
24003,2024-01-19 10:15:00,0,0,26.04118054,502.4305664,3.187254201,1.597541074,6681.414844,17825,,,1
24003,2024-01-19 10:30:00,0,0,24.6266302,498.7277852,3.220338293,1.593944653,6678.992969,17825,,,1
24003,2024-01-19 10:45:00,0,0,24.79160789,493.9236328,3.214160412,1.610614071,6678.454688,17825,,,1
24003,2024-01-19 11:00:00,0,0,25.51523972,491.6666504,3.188322258,1.546489861,6678.454688,17825,19.55925852,40.97398946,1
24003,2024-01-19 11:15:00,0,0,24.81477379,485.8506836,3.183986672,1.587072507,6678.185938,17825,,,1
24003,2024-01-19 11:30:00,0,0,26.29500983,479.0561251,3.219977659,1.59125627,6678.259536,17825,,,1
24003,2024-01-19 11:45:00,0,0,24.49101013,476.9965332,3.184533545,1.603713129,6678.185938,17825,,,1
24003,2024-01-19 12:00:00,0,1,26.08960899,341.3182487,2.065261262,1.540945824,6684.19466,17825,21.13984698,37.6158051,1
24003,2024-01-19 12:15:00,0,1,25.97198427,0,-0.001939708,1.567995655,6024.422049,17825,,,1
24003,2024-01-19 13:00:00,0,0,26.88819313,0,0.023240614,1.396036677,6517.803516,17825,18.43031299,41.84881444,2
24003,2024-01-19 13:15:00,0,0,25.03964678,253.8194336,3.213528738,1.578497562,6679.261719,17825,,,2
24003,2024-01-19 13:30:00,0,0,25.50062278,255.8159668,3.231976163,1.571494075,6679.261719,17825,,,2
24003,2024-01-19 13:45:00,0,0,25.31809285,256.0875285,3.150963378,1.592187728,6679.204659,17825,,,2
24003,2024-01-19 14:00:00,0,0,24.98455353,254.4715465,3.203816782,1.567602369,6679.924711,17825,19.50506169,39.9803924,2
24003,2024-01-19 14:15:00,0,0,24.61754674,256.0763916,3.206427471,1.591559342,6680.428859,17825,,,2
24003,2024-01-19 14:30:00,0,2,24.05670908,367.5347168,2.601548278,1.575850854,6679.261719,17825,,,2
24003,2024-01-19 14:45:00,0,0,32,0,0.013515417,2.072198408,2750.327403,17825,,,2
24003,2024-01-19 15:00:00,0,0,100,0,0.000925922,0.057142308,0,17825,20.96632536,38.44333553,2
24003,2024-01-19 15:15:00,0,0,100,0,0.002060398,0.033027298,0,17825,,,2
24003,2024-01-19 15:30:00,0,0,100,0,0.001509438,0.02133103,0,17825,,,2
24004,2024-01-18 09:30:00,0,0,27.66327305,0,-0.004200868,1.568304731,6692.178906,14246,,,1
24004,2024-01-18 09:45:00,0,0,26.82852576,505.0347168,3.158254895,1.5984375,6683.836719,14246,,,1
24004,2024-01-18 10:00:00,0,0,27.26849937,500.9548828,3.179125334,1.624032177,6683.567969,14246,20.60703931,34.7217111,1
24004,2024-01-18 10:15:00,0,0,27.12461468,498.7222511,3.189238536,1.590779576,6682.684703,14246,,,1
24004,2024-01-18 10:30:00,0,0,28.00451937,494.117474,3.162907772,1.619306835,6683.029688,14246,,,1
24004,2024-01-18 10:45:00,0,0,27.96542326,492.0511182,3.224529251,1.606706056,6678.798328,14246,,,1
24004,2024-01-18 11:00:00,0,0,28.36262908,488.7412252,3.189695522,1.588544643,6683.029688,14246,19.1880886,36.12191425,1
24004,2024-01-18 11:15:00,0,0,26.5269687,482.7840526,3.190592022,1.603684334,6682.939659,14246,,,1
